,alternate_url,area,created_at,description,experience,name,published_at,salary,schedule,specializations,type
93,https://hh.ru/vacancy/32977196,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",2019-09-07T14:44:04+0300,"Обязанности:  Проводить аудит складских хозяйств, формировать требования к работе складских хозяйств после проведения модернизации; Составлять технические задания на внедрение инновационных технологий в рамках проектов с применением современных и инновационных технологий (машинное зрение, беспилотные системы транспортирования груза, роботизированные системы маркировки, системы управления складом); Описывать и проводить анализ текущих бизнес-процессов; Описывать целевой бизнес-процесс по проектам. Оценивать необходимую ресурсную базу для изменения процесса; Разрабатывать план-график перехода от текущего состояния к целевому. Производить оценку экономического эффекта; Рассчитывать целевые финансовые и экономические параметры по проектам; Разрабатывать презентационные материалы по проектам; Проводить актуализацию параметров при изменении макро-и микроэкономических параметров; Описывать возможные логистические концепции для последующего моделирования; Формировать список для запросов на определение стоимости МТР; Обосновывать бизнес предпосылки для разработки и актуализации логистических концепций; Разрабатывать материалы согласно бизнес-потребности.  Требования:  Высшее техническое или экономическое образование; Профессиональный уровень владения инструментами Excel и PowerPoint; Аналитические способности, опыт работы с большими объемами данных; Позитивный опыт проведения оптимизации и автоматизации складских процессов. Желательно: Знание английского языка; Участие в проектах по автоматизации складской логистики; Опыт работы в нефтегазовой отрасли (снабжение, складские и транспортные процессы).  Условия:  Работа в стабильной, динамично развивающейся компании; Перспектива профессионального роста; Социальный пакет (ДМС и т.д.). ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Бизнес-аналитик (складская логистика),2019-09-07T14:44:04+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '21.17', 'name': 'Автоперевозки', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}, {'id': '21.275', 'name': 'Складское хозяйство', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}, {'id': '21.136', 'name': 'Логистика', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}, {'id': '21.74', 'name': 'Закупки, Снабжение', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}, {'id': '1.25', 'name': 'Аналитик', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '26.409', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '26', 'profarea_name': 'Закупки'}]","{'id': 'open', 'name': 'Открытая'}"
94,https://hh.ru/vacancy/33528728,"{'id': '25', 'name': 'Вологда', 'url': 'https://api.hh.ru/areas/25'}",2019-09-23T14:41:51+0300,"Приглашаем на работу операторов заправочных станций   Мы предлагаем: 1. Стабильную работу:  сменный график (дневные и ночные смены); официальное оформление;  2. «Белую» заработную плату:  выплату вознаграждения 2 раза в месяц; ежемесячное и годовое премирование; дополнительный доход за победу в мотивационных конкурсах;  3. Расширенный социальный пакет:  добровольное медицинское страхование; страхование от несчастных случаев и болезней; компенсация путевок в детские оздоровительные лагеря; материальная помощь многодетным семьям, одиноким матерям (отцам), семьям воспитывающих детей-инвалидов; подарки и/или билеты на зрелищные мероприятия детям сотрудников на Новый год;  4. Участие в спортивных мероприятиях.   Скучать не придется!   Вы будете:  принимать оплату на кассе (наличный расчет, расчет по картам); готовить кофе и продукцию кафе (выпечка, хот-доги и другое); раскладывать товары на полках магазина, следить за сроками годности продукции; принимать бензовозы с топливом и проверять его качество и количество; вести учет нефтепродуктов и товаров на АЗС (отчетность); поддерживать чистоту на территории и в помещениях АЗС.  Что-то не умеете? Не беспокойтесь – мы проводим бесплатное обучение профессии.   От вас мы ждем внимательности, аккуратности и ответственности. А еще хорошего настроения на работе – ведь для наших клиентов вы будете лицом компании. Именно поэтому нам важна ваша грамотная речь, навыки работы с персональным компьютером и желание работать с людьми.","{'id': 'noExperience', 'name': 'Нет опыта'}",Оператор-кассир АЗС (г. Вологда),2019-09-23T14:41:51+0300,"{'from': 22000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'shift', 'name': 'Сменный график'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.256', 'name': 'Розничная торговля', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.231', 'name': 'Продукты питания', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.520', 'name': 'Продавец в магазине', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
95,https://hh.ru/vacancy/32411953,"{'id': '1214', 'name': 'Черепаново', 'url': 'https://api.hh.ru/areas/1214'}",2019-09-08T01:28:31+0300,"Обязанности:  Обеспечение безаварийной эксплуатации тепловых электроустановок, тепловых сетей, сетей водоснабжения и канализации нефтебазы; Формирование перечня запасных частей и материалов, необходимых для обеспечения безаварийной эксплуатации оборудования нефтебазы; Монтаж, проведение испытаний и ввод в эксплуатацию нового оборудования на нефтебазе; Обеспечение выполнения требований промышленной, экологической безопасности, охраны труда.  Требования:  Образование - среднее специальное/ высшее техническое; Опыт работы в аналогичных должностях приветствуется; Наличие не ниже 3 группы допуска по электробезопасности.  Условия:  Официальное трудоустройство в соответствии с ТК РФ; Место работы: Искитимский р-он, станция Евсино, ул.Пушкина; График работы: 2/2 с 8 до 20.00 (только дневные); Стабильная выплата заработной платы 2 раза в месяц; Годовое премирование; ДМС, соц. пакет; Страхование от несчастных случаев; Путевки в санаторий после 3-х лет работы в группе компаний «Газпром Нефть»; Компенсация стоимости путевок в Детские оздоровительные лагеря детям сотрудников. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Электрослесарь по ремонту оборудования (Евсино),2019-09-08T01:28:31+0300,"{'from': 26000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '18.190', 'name': 'Нефтепереработка', 'profarea_id': '18', 'profarea_name': 'Производство'}, {'id': '29.510', 'name': 'Слесарь', 'profarea_id': '29', 'profarea_name': 'Рабочий персонал'}, {'id': '29.515', 'name': 'Электрик', 'profarea_id': '29', 'profarea_name': 'Рабочий персонал'}]","{'id': 'open', 'name': 'Открытая'}"
96,https://hh.ru/vacancy/33741667,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",2019-09-24T12:04:45+0300,"Обязанности:  Анализ реализации Проверка стандартов компании Разработка мероприятий по увеличению реализации нефтепродуктов и СТУ розничным клиентам на АЗС Управление экономической эффективностью Работа с планограммами Контроль за техническим состоянием и организацией технического обслживания оборудования Взаимодействие с поставщиками Выездные проверки Формирование оперативной отчетности  Требования:  Высшее образование; Аналогичный опыт работы от 2-х лет; Обязательно:- Microsoft Excel на уровен эксперта (ВПР, ГПР, сводные таблицы)- Опытный пользователь Microsoft Word, PowerPoint  Условия:  Официальное трудоустройство в соответствии с ТК РФ. Уровень з/п обсуждается на собеседовании. ДМС, соц. пакет. Место работы: м. Калужская. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Специалист управления розничных продаж [id19787],2019-09-24T12:04:45+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '26.437', 'name': 'Управление закупками', 'profarea_id': '26', 'profarea_name': 'Закупки'}]","{'id': 'open', 'name': 'Открытая'}"
97,https://hh.ru/vacancy/29418087,"{'id': '2015', 'name': 'Сясьстрой', 'url': 'https://api.hh.ru/areas/2015'}",2019-09-26T09:24:14+0300,"Приглашаем на работу операторов заправочных станций Мы предлагаем: 1. Стабильную работу:  сменный график (день-ночь, 2 выходных); официальное оформление;  2. «Белую» заработную плату:  выплату вознаграждения 2 раза в месяц; ежемесячное и годовое премирование; дополнительный доход за победу в мотивационных конкурсах;  3. Расширенный социальный пакет:  добровольное медицинское страхование; страхование от несчастных случаев и болезней; компенсацию путевок в детские оздоровительные лагеря; материальную помощь многодетным семьям, одиноким матерям (отцам), семьям воспитывающих детей-инвалидов; подарки и/или билеты на зрелищные мероприятия детям сотрудников на Новый год;  4. Участие в спортивных мероприятиях. Скучать не придется! Вы будете:  принимать оплату на кассе (наличный расчет, расчет по картам); готовить кофе и продукцию кафе (выпечка, хот-доги и другое); раскладывать товары на полках магазина, следить за сроками годности продукции; принимать бензовозы с топливом и проверять его качество и количество; вести учет нефтепродуктов и товаров на АЗС (отчетность); поддерживать чистоту на территории и в помещениях АЗС.  Что-то не умеете? Не беспокойтесь – мы проводим бесплатное обучение профессии. Во время обучения выплачивается стипендия. От вас мы ждем внимательности, аккуратности и ответственности. А еще хорошего настроения на работе – ведь для наших клиентов вы будете лицом компании. Именно поэтому нам важна ваша грамотная речь, навыки работы с персональным компьютером и желание работать с людьми. Узнать более подробную информацию о вакансиях и записаться на собеседование можно по телефону. Звонок по РФ бесплатный.","{'id': 'noExperience', 'name': 'Нет опыта'}",Оператор-кассир АЗС (п. Селиваново),2019-09-26T09:24:14+0300,"{'from': 32000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'shift', 'name': 'Сменный график'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.256', 'name': 'Розничная торговля', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.183', 'name': 'Начальный уровень, Мало опыта', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.231', 'name': 'Продукты питания', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.520', 'name': 'Продавец в магазине', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
98,https://hh.ru/vacancy/31866242,"{'id': '1989', 'name': 'Волхов', 'url': 'https://api.hh.ru/areas/1989'}",2019-09-27T09:19:29+0300,"Должностные обязанности:  Контроль соблюдения планограмм при выкладке товаров, контроль остатков товаров, сроков реализации товаров, соблюдения санитарных норм, проверка наличия правильно оформленных ценников на каждый выставленный товар; Контроль объема реализации сопутствующих товаров и услуг, проведение анализа объемов продаж, обеспечение мероприятий, направленных на увеличение объема продаж; Обеспечение необходимого товарного запаса сопутствующих товаров на АЗС; Участие во всех мероприятиях, связанных с проверками деятельности АЗС контролирующими органами; Участие в инвентаризациях; Составление графиков выхода на работу, участие в премировании персонала АЗС; Обучение персонала, направляемого на стажировку на АЗС.  Требования  Опыт работы в розничной торговле; Знание порядка приемки товаров и оформления товарно-сопроводительной. документации, порядка составления сменных и месячных отчетов; Опыт работы в сфере приема, хранения нефтепродуктов (желательно); Знание компьютера: 1C, Excel (уверенный пользователь); Техническое образование (является преимуществом).  Мы предлагаем:  Работа на территории вверенной АЗС; График работы: пятидневная рабочая неделя с 9.00 до 18.00; Заработная плата - оклад + премии; Оформление в соответствии с ТК РФ; Дополнительное медицинское страхование. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Заместитель управляющего АЗС (п. Селиваново),2019-09-27T09:19:29+0300,"{'from': 30000, 'to': 35000, 'currency': 'RUR', 'gross': False}","{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.256', 'name': 'Розничная торговля', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
99,https://hh.ru/vacancy/33002020,"{'id': '1281', 'name': 'Качканар', 'url': 'https://api.hh.ru/areas/1281'}",2019-09-09T09:46:38+0300,"Приглашаем на работу операторов заправочных станций   Мы предлагаем: 1. Стабильную работу:  сменный график (дневные и ночные смены); официальное оформление;  2. «Белую» заработную плату:  выплату вознаграждения 2 раза в месяц; ежемесячное и годовое премирование; дополнительный доход за победу в мотивационных конкурсах;  3. Расширенный социальный пакет:  добровольное медицинское страхование; страхование от несчастных случаев и болезней; компенсация путевок в детские оздоровительные лагеря; материальная помощь многодетным семьям, одиноким матерям (отцам), семьям воспитывающих детей-инвалидов; подарки и/или билеты на зрелищные мероприятия детям сотрудников на Новый год;  4. Участие в спортивных мероприятиях.   Скучать не придется!   Вы будете:  принимать оплату на кассе (наличный расчет, расчет по картам); готовить кофе и продукцию кафе (выпечка, хот-доги и другое); раскладывать товары на полках магазина, следить за сроками годности продукции; принимать бензовозы с топливом и проверять его качество и количество; вести учет нефтепродуктов и товаров на АЗС (отчетность); поддерживать чистоту на территории и в помещениях АЗС.    Что-то не умеете? Не беспокойтесь – мы проводим бесплатное обучение профессии.   От вас мы ждем внимательности, аккуратности и ответственности. А еще хорошего настроения на работе – ведь для наших клиентов вы будете лицом компании. Именно поэтому нам важна ваша грамотная речь, навыки работы с персональным компьютером и желание работать с людьми.   Узнать более подробную информацию о вакансиях и записаться на собеседование можно по телефону. Звонок по РФ бесплатный.   Служба подбора персонала Сеть АЗС «Газпромнефть»","{'id': 'noExperience', 'name': 'Нет опыта'}","Оператор-кассир АЗС (г. Качканар, Промзона)",2019-09-09T09:46:38+0300,"{'from': 22000, 'to': 24000, 'currency': 'RUR', 'gross': False}","{'id': 'shift', 'name': 'Сменный график'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.302', 'name': 'FMCG, Товары народного потребления', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.231', 'name': 'Продукты питания', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.520', 'name': 'Продавец в магазине', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
100,https://hh.ru/vacancy/33622575,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-17T10:45:05+0300,"В подразделении разработки мобильных решений Дочерней компании ПАО &quot;Газпром нефть&quot; открыта позиция Системного аналитика. Наша команда занимается проектированием, разработкой и внедрением мобильных решений на всех этапах бизнес процессов компании ПАО &quot;Газпром нефть&quot; – в добыче, переработке и сбыте. Разработка программных комплексов включает в себя: мобильные приложения под Android и iOS, Web решения, BackEnd и интеграцию с корпоративными информационными системами. Обязанности:  Разработка и управление требованиями к разрабатываемым программным и аппаратным продуктам; Анализ предметной области, смежных информационных систем; Сбор и систематизация пожеланий заказчиков (в т.ч. внутренних); Участие в проработке концепции и архитектуры решений; Разработка, согласование и документирование требований к продуктам; подготовка проектной документации; Разрабатывать и актуализировать техническое задание, разделы технического проекта и прочую проектную и сервисную документацию, предусмотренную стандартами Компании и Заказчика; Взаимодействие с командой разработки; контроль реализации требований (product owner); Поддержка пользователей.  Требования:  MS Office, Microsoft Team Foundation Server, Visio, PowerPoint  Мы предлагаем:  работу в стабильной, динамично развивающейся компании; перспективу профессионального роста, возможность обучения; ДМС, страхование жизни; годовой бонус по результатам деятельности; уровень заработной платы обсуждается по итогам собеседования. ","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}",Системный аналитик [id13919],2019-09-17T10:45:05+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '1.221', 'name': 'Программирование, Разработка', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.272', 'name': 'Системная интеграция', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.82', 'name': 'Инженер', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.117', 'name': 'Тестирование', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.296', 'name': 'Технический писатель', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.25', 'name': 'Аналитик', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}]","{'id': 'open', 'name': 'Открытая'}"
101,https://hh.ru/vacancy/33708916,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-23T09:26:20+0300,"Обязанности:  Администрирование программно-аппаратных средств защиты информации. Выявление и расследование инцидентов информационной безопасности. Экспертиза изменений в корпоративной информационной архитектуре (сетевая, серверная инфраструктура, прикладные сервисы). Выработка решений по повышению безопасности ИТ-активов. Организация работы со Средствами криптографической защиты информации в соответствии с требованиями регулирующих гос. органов. Учет СКЗИ и контроль их применения. Проведение комплексных проверок состояния защиты информации в подразделениях организации. Выявление и расследование инцидентов информационной безопасности. Участие в проведении служебных проверок по фактам выявленных нарушений.  Требования:  Высшее профильное образование(защита информации); Аналогичный опыт работы от трёх лет; Опыт работы по линии защиты информации не менее 3 лет. Опыт администрирования систем защиты информации, выявления и расследования инцидентов. Опыт проведения проверок структурных подразделений по требованиям информационной безопасности, проведения/участия в служебных проверках Приветствуется опыт администрирования ИТ-систем. Знание технологий работы компьютерный сетей, операционных систем, баз данных, веб-технологий. Знание технологий защиты информации в информационных системах.  Условия:  Трудоустройство и социальный пакет в соответствие с ТК РФ; Уровень заработной платы - по результатам собеседования; ДМС; Возможности профессионального и карьерного роста. Современный офис в центре города. ","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}",Главный специалист по защите информации (технический уклон) [id11730],2019-09-23T09:26:20+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '12.92', 'name': 'Информационные технологии', 'profarea_id': '12', 'profarea_name': 'Консультирование'}, {'id': '1.110', 'name': 'Компьютерная безопасность', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '8.356', 'name': 'Экономическая и информационная безопасность', 'profarea_id': '8', 'profarea_name': 'Безопасность'}]","{'id': 'open', 'name': 'Открытая'}"
102,https://hh.ru/vacancy/32201290,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",2019-09-23T11:32:38+0300,"Обязанности:  Осуществление подготовки и согласования заданий на проектирование объектов капитального строительства. Осуществление подготовки и согласования пакетов документов для организации отборов подрядных организаций по ПИР. Анализ и выдача заключений по ТКП подрядных организаций по ПИР на этапах тендерных процедур. Сопровождение договоров на выполнение проектно-изыскательских работ. Осуществление контроля за сроками и качеством выполнения проектно-изыскательских работ. Организация проведения установленных внутренних и внешних экспертиз проектной, рабочей и сметной документации (в т.ч. HAZOP, HAZID, PHSER). Утверждение ПСД в структурах Компании (НТС, ТС, защита проектов). Взаимодействие с органами государственной власти и федеральными надзорными органами по вопросам проектирования объектов входящих в периметр проекта. Обеспечение направления закупок проектной и рабочей документацией для комплектации объектов капитального строительства. Осуществление контроля за своевременным обеспечением объектов капитального строительства проектной, рабочей документацией и положительными заключениями государственной экспертизы. Выполнение приемки, контроля и учета затрат на проектно-изыскательские работы. Формирование отчетности по выполнению плана проектно-изыскательских работ и обеспечению капитального строительства проектной и разрешительной документацией. Формирование текущих и перспективных планов капитальных вложений на проектно-изыскательские работы и контроль за их исполнением.  Требования:  Образование: Высшее техническое нефтегазовое/строительное (разработка НГМ, строительство объектов нефтегазового сектора, ПГС). Опыт работы в специализированном проектном институте или в службах технического заказчика по проектированию объектов нефтегазового сектора от 5 лет. Практические знания и навыки по организации работ проектных институтов, взаимодействия с государственными и негосударственными экспертизами. Наличие опыта в разработке ПСД на крупные объекты газоподготовки и газопереработки и/или линейного транспорта газа. Знание основ нефтегазового дела. Навыки проектного управления. Навыки подготовки презентаций на уровне не ниже среднего. Знание MS Office.  Условия:  Возможность получить опыт работы на крупном проекте ПАО Газпром Нефть; Работа в офисе в г. Тюмень (иногородним сотрудникам предоставляется релокационный пакет); Официальная заработная плата (обсуждается с финальными кандидатами), бонусы по результатам работы. ","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}",Главный специалист по ПИР (газовые проекты) [id16614],2019-09-23T11:32:38+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '10.80', 'name': 'Инженер', 'profarea_id': '10', 'profarea_name': 'Добыча сырья'}, {'id': '10.472', 'name': 'Газ', 'profarea_id': '10', 'profarea_name': 'Добыча сырья'}]","{'id': 'open', 'name': 'Открытая'}"
103,https://hh.ru/vacancy/33690121,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-23T13:20:29+0300,Обязанности:  Полное ведение документооборота по проекту; Заключение договоров ГПХ с исполнителями проектов; Заключение договоров с контрагентами подразделения; Заполнение тендерной документации;  Требования:  Высшее образование; Опыт работы с документооборотом от 2-х лет; Грамотная устная и письменная речь; Опыт работы в информ.системах электронного документооборота:  Условия:  Оформление по договору ГПХ; Работа в крупной и стабильной компании; Уровень оплаты труда обсуждается по итогам собеседования. ,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Специалист по документообороту [id18042],2019-09-23T13:20:29+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '4.205', 'name': 'Персональный ассистент', 'profarea_id': '4', 'profarea_name': 'Административный персонал'}, {'id': '4.429', 'name': 'Делопроизводство', 'profarea_id': '4', 'profarea_name': 'Административный персонал'}, {'id': '4.374', 'name': 'АХО', 'profarea_id': '4', 'profarea_name': 'Административный персонал'}]","{'id': 'open', 'name': 'Открытая'}"
104,https://hh.ru/vacancy/33774924,"{'id': '68', 'name': 'Омск', 'url': 'https://api.hh.ru/areas/68'}",2019-09-25T18:05:03+0300,"Обязанности:  Формирование сводных заявок на приобретение оборудования, материалов, комплектующих изделий на основе заказных спецификаций; Анализ остатков МТР; Резервирование позиций свободного запаса, невостребованного имущества и других запасов в системе SAP при формировании заявки на приобретение МТР; Определение необходимых сроков закупки ТМЦ; Разработка и актуализация графиков материально-технического обеспечения строительно-монтажных работ по проекту, создание необходимых производственных запасов на основе определения потребностей в материально-технических ресурсах; Выявление причин срыва сроков поставки ТМЦ, принятие мер по их устранению; Проверка и визирование заявок подрядных организаций на получение ТМЦ; Анализ причин неиспользования закупленных материалов и причин несвоевременного использования; Оформление заказов подрядным организациям на ревизию, досборку, доработку оборудования Отчетность в рамках реализации проектов: о выполнении плана материально-технического обеспечения; о движении ТМЦ; о текущем состоянии складских остатков материалов и оборудования и их использовании на основании оборотной ведомости SAP по складам.    Требования:  Высшее образование (преимущественно экономическое, техническое, общий менеджмент); Опыт работы в области поставок/комплектации оборудования не менее 2 лет; Навыки ведения переговоров; Знание рынка поставщиков оборудования нефтеперерабатывающих предприятий; Знание оборудования материалов, комплектующих изделий, используемых в нефтеперерабатывающей отрасли; Навыки работы со специализированными программами (MS Project, SAP, Primavera и др.); Английский язык – не ниже Intermediate level; Ответственность, инициативность, логическое мышление, умение работать в команде.  Условия:  Работа в крупной стабильной Компании; Оформление согласно ТК РФ в штат компании АО «Газпромнефть-ОНПЗ» г. Омск; Для иногородних сотрудников предоставляется пакет на переезд; Полный соц. пакет (ДМС, оплата питания); Работа на территории АО &quot;Газпромнефть-ОНПЗ&quot; (организована развозка от офиса); Срочный трудовой договор на период реализации проекта (по 2020 г. включительно); Финансовые условия обсуждаются на собеседовании.   ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Главный специалист по закупкам [id16775],2019-09-25T18:05:03+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '26.574', 'name': 'Тендеры', 'profarea_id': '26', 'profarea_name': 'Закупки'}, {'id': '26.449', 'name': 'Электротехническое оборудование/светотехника', 'profarea_id': '26', 'profarea_name': 'Закупки'}, {'id': '26.473', 'name': 'Станки, Тяжелое оборудование', 'profarea_id': '26', 'profarea_name': 'Закупки'}]","{'id': 'open', 'name': 'Открытая'}"
105,https://hh.ru/vacancy/33695600,"{'id': '112', 'name': 'Ярославль', 'url': 'https://api.hh.ru/areas/112'}",2019-09-23T10:08:09+0300,"Должностные обязанности:  Организация работы и контроль по обеспечению эффективной и бесперебойной деятельности АЗС; Соблюдение требований по эксплуатации АЗС для обеспечения постоянно возрастающего числа клиентов АЗС; Выполнение планов реализации нефтепродуктов и сопутствующих товаров; Обеспечение соблюдения корпоративных стандартов на АЗС; Управление персоналом от 10 человек; Ведение отчетной документации.  Требования:  Опыт работы в розничной торговле, преимущественно управляющим/заведующим магазина; Знание порядка приемки товаров и оформления товарно-сопроводительной документации, порядка составления сменных и месячных отчетов; Опыт работы в сфере приема, хранения нефтепродуктов (желательно); Знание компьютера: 1C, Excel (уверенный пользователь); Развитые административные и управленческие навыки.  Мы предлагаем:  Работа на территории вверенной АЗС; График работы: пятидневная рабочая неделя с 9.00 до 18.00; Заработная плата - оклад + премии; Оформление в соответствии с ТК РФ; Дополнительное медицинское страхование. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Управляющий АЗС (г. Ярославль),2019-09-23T10:08:09+0300,"{'from': 30000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.302', 'name': 'FMCG, Товары народного потребления', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.256', 'name': 'Розничная торговля', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.324', 'name': 'Управление продажами', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.231', 'name': 'Продукты питания', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.520', 'name': 'Продавец в магазине', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
